44-6111,dVIVfI,cyPENZ,1999-01-11,4.95
85-2784,AOiihM,EZqZUY,2000-07-27,3.78
99-0845,KLsJyC,dlqjFD,1999-04-01,4.27
56-8797,ZKRXpC,VQnWew,1992-07-17,1.79
44-7356,Sgdpfp,EvZblV,1997-09-26,0.90
67-5688,yzdjGY,eRLAWd,1997-12-16,2.83
44-4777,sSCirB,PaoKgZ,1998-08-23,2.67
75-6099,vpblvk,lZlmqq,2000-12-12,3.17
85-0573,hzDDeL,UfLJGq,1995-09-27,2.22
94-6452,RtRKHQ,EUYgDF,1991-08-20,1.52
45-4837,LBhxVw,letdil,1991-10-19,4.06
58-8315,sJeJuz,CqEXXh,1997-07-16,4.71
59-6759,INPNiZ,rKEYaD,2000-08-18,2.46
46-9332,yUDfVs,eCcUTs,1994-07-14,2.31
89-6091,oTVvkk,CJLuiv,1990-12-03,2.11
66-3148,aQSXZS,yimOKi,1996-07-04,3.24
64-7439,qTDAUQ,AdjEqO,1997-09-25,2.44
62-4809,uFLDhH,lJdstm,2000-01-13,0.81
59-2351,ykMNSp,CaiJbE,1996-05-30,3.91
89-2971,CGkdsq,oSEhoY,2000-07-13,1.35
56-3088,mSlsPH,GLjWHf,2000-05-24,0.79
59-3537,vlmKCp,AMYMBz,2000-10-08,1.21
68-8941,zMHwCE,CvWnjj,2000-02-03,1.98
52-9280,NmORuY,mUzOCl,1992-11-12,3.83
46-0116,UgogIc,SZDiEm,1998-08-10,1.01
51-3353,dxTVMj,TLiTog,1995-05-23,1.34
93-9453,iXKRHJ,ylZenz,1991-08-30,0.77
43-3822,DSvnzZ,lAJxkY,1993-02-10,3.64
82-3272,ULqyFi,VCejeK,1996-07-24,3.88
75-0986,uLosYu,aFYnbV,1993-09-10,3.40
69-0622,EyauUQ,Tlppnk,1996-08-25,1.97
92-6361,RvozzS,sKlXbn,2000-06-03,2.44
84-8300,eyrujT,kwBTBc,1996-07-31,2.27
96-2586,seTxps,PrZFrB,1992-04-22,4.73
57-0101,mjezmE,EKZfOD,1995-05-23,3.18
56-1476,HnKEIN,ruUJeS,1996-01-15,1.62
58-1637,Juqplu,bEhRKy,1998-02-12,2.14
70-2380,pfJUXJ,KGYUsw,1998-02-16,3.83
81-7308,yELcgD,dkTxZS,1997-09-04,0.94
75-6574,TCvuUa,Pehpmm,1992-12-01,2.08
94-6025,jASWnZ,miQmxg,1991-09-17,2.88
61-2652,hZFbxZ,EaUAzX,1990-06-03,2.35
54-7085,VsPfWz,DbFBRz,1997-02-10,4.08
62-4312,JIFViQ,Iuenex,1994-09-18,2.61
45-1461,TlHfAX,JlIdNR,2000-03-14,3.35
81-2520,XcgQVd,wTHIvt,1996-09-02,3.70
75-9959,dwZgEV,SVDjWr,1995-01-01,1.57
74-4173,LfCRtb,bUnZAP,2000-03-11,1.67
61-8883,oNhKsm,aJcDBt,1998-08-26,1.37
50-1850,ztdXrh,iZpaTq,2000-07-26,2.65
81-7659,ncQbtB,PNDhax,1998-08-21,2.62
83-7392,WITilJ,exdZfd,1995-11-25,3.88
45-3219,mleuaf,vcZBeO,1998-07-04,1.41
46-6420,uUlLYi,vxPBCK,1994-01-29,2.36
79-1549,gbPcFz,deovhi,1995-07-01,1.45
66-3491,QHOONh,OXqzXu,1999-02-11,3.66
78-7139,FkFLsG,DMlZzS,1999-11-10,3.25
90-5155,hordlk,WROMjH,1999-07-18,3.41
45-2660,xsRoiH,PMBGXd,2000-08-22,1.80
90-4267,MQdRXx,EKABet,1997-07-23,0.96
82-2199,mpkMOU,GYicJa,1991-10-29,1.27
49-7244,qdDGCE,ljGXFk,1991-06-31,2.20
82-2534,sWNWyM,IVithl,1995-02-26,2.03
81-3417,ZZgBms,ArZLQv,1997-03-08,4.36
71-8545,jfldaV,bmwHTK,1994-05-17,2.93
45-2977,hJLQyX,QnsKjj,1998-05-15,2.93
50-2762,jdssrf,UAEWaQ,1996-07-09,1.44
58-6711,oUJZCx,nnETDe,1993-01-26,2.94
59-3507,kqXkGz,cPBzkA,1995-05-05,4.09
96-6700,ifQSbc,oGqbeq,1996-07-22,1.64
68-0656,LEIJVQ,AxrdjB,1994-03-19,3.69
75-2317,XwFnLZ,JmpybY,1992-12-30,3.85
55-2701,SZcsRH,mUYHnm,1994-05-07,4.34
74-0353,jaxarm,jXoGnY,1992-02-06,4.75
60-0932,eGrmOl,uQPDgK,1999-02-12,1.75
65-9366,hVvVSr,BDxHQm,1999-12-18,1.18
94-7670,lXExbq,akkPeK,1990-11-08,1.88
74-9628,obmAha,lmUbWR,1991-07-07,0.80
59-2176,gjMkdS,uXPJXM,1999-04-15,4.36
44-3908,PhZocA,syrMCv,1990-09-18,3.09
75-5928,OwHtKU,EBrApQ,1995-06-20,1.45
77-4599,RMnCyY,StIFPK,1991-10-30,2.35
88-2020,nTQYCb,afadUW,1999-03-26,1.81
76-6912,FeLsNt,DcTlRe,1998-04-19,3.10
53-1282,dTYgmS,NsxURB,1997-09-03,0.95
49-2072,DCVTtB,hJperS,1998-06-24,3.23
94-1329,vAFCSa,DRfWUc,1992-04-18,1.42
89-0347,NZrXmd,EnGQYh,1991-06-11,4.45
69-2294,bfBWjJ,cfwBFF,1996-01-03,3.41
94-9052,qhFATT,knkwjU,1994-03-13,3.23
82-9848,wKAgFm,atnZnz,1994-12-26,4.49
44-3632,RObdWd,GguKeu,1998-12-19,4.94
43-9277,PpjACF,grJMTN,2000-02-06,1.72
60-1329,JuqkiE,Ialfys,1992-07-15,1.44
67-7633,TaVleT,YwJzFH,1999-03-06,3.33
52-4340,MzpDWu,WiqlgT,1997-07-05,0.92
73-9834,VrKSoY,gADPou,1999-09-27,2.78
64-1038,YWXMYM,fdmTMJ,1991-07-08,2.14
93-6011,CooVJK,ATIcBd,1991-05-31,1.59
92-3068,rbkzIr,ojNkNX,1990-05-22,1.72
43-4765,DrERuU,GKWrNE,1999-03-31,3.93
61-2471,iUrAzz,jxRYax,1995-02-03,1.54
47-1189,RiVEFV,zhJeEU,1990-04-09,4.93
60-3781,ibjvgL,JoxAIP,1994-10-10,0.80
86-1631,MIjdHr,JQczCa,1998-05-22,3.81
97-4847,JhqVLY,GkAcbw,1998-11-03,4.32
94-4650,DzaKbb,QQaHdy,1999-10-01,2.41
64-7054,gVleCi,grYYsY,1990-05-22,2.64
67-2348,eVUNpF,ncYkLQ,1994-06-05,4.36
57-3339,WhWeyk,rEGFlp,1997-03-20,4.61
90-8047,czQpei,AZTFkM,1992-02-02,1.93
78-2744,uXnJQj,IHTuAN,1995-01-04,2.40
89-4522,sULDfm,CYZJje,1990-01-14,2.71
88-5120,FOucQZ,nkYfut,1997-05-17,1.53
77-7394,uggmYG,XCctmA,2000-01-26,4.59
84-4846,DQAZCh,ahKeKZ,1997-11-05,1.44
65-2574,lviaiP,jEJoRy,1991-02-19,4.11
48-3724,GEIvgt,CVqSPP,1998-04-21,4.43
93-3510,MHkXIQ,Baorst,1994-03-01,1.65
54-5937,LIQUVm,jhhwAD,1996-02-17,3.66
58-3269,gUnrha,xBIHcf,2000-10-15,2.66
53-5033,XFitto,vGMtsQ,1992-07-09,4.00
94-3608,ULMXuv,rEpSuC,1994-11-25,2.36
88-7695,zoCmuL,SWxJxh,1994-03-14,3.41
86-0594,JqkqcF,tOJPLH,1996-10-02,1.85
95-8598,sQtULC,QLZwyW,1996-04-15,2.89
86-3686,RsYTBK,zuPCpP,1992-02-14,1.13
62-9356,zycmWL,Wpwjac,1997-11-06,4.62
69-2344,tuPgPQ,WDVlID,1990-05-25,2.14
88-8428,tIoChL,gAbczH,1992-10-19,1.83
50-9367,tvbTJr,SyVVve,2000-11-06,1.96
66-4818,rqVIpw,MQxWzd,1997-07-13,2.05
64-7559,MDHXUc,MMVnzC,1991-04-17,2.54
58-9145,pxHzAR,OBPUyC,1993-12-11,4.83
54-5382,QwGiwY,ytCLoa,1994-08-11,3.31
82-1442,AzfEyd,afOUQH,2000-04-08,1.12
47-6791,KjXgMo,INCPPT,1999-02-24,1.59
53-8888,UKcaOU,bRrirl,1993-07-02,2.77
88-7639,PlbhFq,fUTLLc,1991-12-10,4.62
65-1801,MZrYWL,JGGndT,1991-01-30,1.84
91-0185,JAWgos,uCZsKw,1993-07-26,2.57
54-9336,nwrEvD,bsQdVT,2000-05-26,2.48
78-9308,qgvLor,kFwsAJ,1990-03-26,2.92
43-1003,KnXYpA,MtNvPz,1996-01-22,2.58
85-2233,lhaoPm,hVmSlH,1991-12-16,3.82
79-6703,novAEl,GkSKRN,1993-08-17,4.42
87-0459,WIJGXg,vMMWbw,1999-11-01,1.94
60-0612,PODDmT,pobkCM,1991-04-31,1.47
47-2635,EWvTIh,DoleTt,1992-11-19,4.42
68-7109,RHPdUc,kBbRjy,1994-01-26,2.27
59-3140,QTOHsC,bDmmix,1996-02-01,2.99
56-4604,nFSTkE,kLKfmG,1993-01-16,3.52
68-7663,rRjdhm,yFWPin,1994-03-01,1.36
99-6384,CprOKs,LiVtDb,1991-06-18,2.49
73-0393,ZHbJFD,YeAMQz,1995-10-23,1.46
55-5697,ACDyNB,fSOpaZ,1999-03-04,0.95
56-7500,XSutlL,Nyylcm,1997-09-24,1.87
75-1940,kebKFY,VDihKJ,1999-03-28,4.59
90-1147,OreSOp,JRlJNZ,1993-02-17,4.04
64-3610,BGTPOc,CHqdRL,2000-02-17,0.73
47-6788,KTWXLb,IgpOSX,1994-02-08,1.52
85-2776,yWUoeE,hGvUvi,1993-10-02,4.68
83-4554,wIqhpW,FOdIkn,1998-02-13,3.28
80-8500,AdppFF,XnBFoG,1992-02-13,2.43
74-7860,ZrZxVi,cUnWbZ,1998-08-07,2.99
74-5941,jVqJpj,wXaIYR,1997-01-21,2.50
53-4068,WoYvco,SylGax,1997-03-14,4.89
89-2777,HtMBvX,KPipAN,1996-08-07,3.23
79-1190,lOclyv,znqqUr,1990-04-13,4.33
79-0543,dUJDqc,QjLRGv,1998-11-15,3.72
47-2940,hsGiMc,KDsWzz,2000-11-25,1.81
53-2919,JkQpkP,JqAFcQ,1996-10-20,3.87
53-5937,lAruJV,paITDR,1991-03-08,4.32
52-3430,TokktG,VyeDNd,1994-02-02,1.86
94-9807,ylPtiz,ftYLZS,1992-12-16,4.33
67-3892,tElzJE,dZBrvJ,1991-11-03,2.94
97-4532,ULKBKg,ksMgGO,1996-05-22,2.70
88-2497,QYmKcA,RVnDlg,1994-06-16,0.86
76-4207,qIzvik,avZRgT,1999-07-18,2.32
70-0200,kJtCKf,jwOLuB,1992-04-14,3.05
86-1762,pzSzwY,mhaUBz,1998-04-25,1.62
84-8901,hRtPTP,usUvcN,1992-04-26,3.09
73-3678,SDvssP,HIPupE,1995-06-05,2.87
69-9396,xXhteu,uAGgmU,1994-12-19,3.22
94-5757,KZYkwU,HWbEZj,1999-04-20,3.75
73-4192,DeMmIS,kGyPRC,1999-06-07,4.73
96-1954,OipReo,armZTl,1999-12-30,4.58
87-0709,FbbXwI,HOREFN,1996-02-12,1.26
92-0009,mHNHAa,klnLnt,1990-02-10,2.26
51-8994,nonYaZ,OqOzlg,1994-12-14,1.41
72-7291,sRaXxE,iMPDPA,1997-07-18,4.81
87-1237,OZNAPm,ZSUJtC,2000-12-12,4.98
83-0773,QfdXNE,lJJhNh,1998-05-25,2.86
48-0009,jMqvGH,Kyokgy,1993-03-29,4.35
81-0084,VtAZzG,UmeUrI,1995-11-30,1.68
71-4309,VwoPbM,UHHXIz,1996-01-05,3.19
73-7480,RnDLHv,FLqUhw,1995-11-10,2.68
70-6321,jXNJou,dVPscX,1993-03-31,3.09
95-7830,lMJOjE,rlbsie,1999-10-08,4.43
50-0434,yCtFNG,lUYRPw,1994-11-27,1.35
61-5668,JbLzqp,zZuJvX,2000-12-11,1.23
44-6834,ldelwl,fqQQFs,1994-03-28,4.83
68-8437,bPnjUU,Prwbaz,1990-07-22,2.68
81-0527,eplZHp,dgfnSI,1994-10-29,4.79
66-2365,XFmLdP,kNaviF,1995-04-17,3.67
49-2617,BJCNeT,MLlLSL,1997-10-27,0.91
53-0072,IswnOD,hShjDi,1998-07-18,2.19
97-3102,JwqXUD,woQFfA,1998-04-02,0.83
49-1415,kUlkRl,kuYbUL,1992-01-14,2.76
94-3102,MAdETU,wmqYSi,1992-09-11,1.18
97-3857,TKjbjl,eDvkhP,1996-12-23,4.32
90-7951,VnZvGr,WncaCg,2000-08-19,4.95
66-9824,olVssd,kvSLZW,1997-09-10,4.89
63-0054,dRJlxw,GBlKQN,1999-05-22,2.32
63-8728,PQOEpR,unKMeH,1990-01-10,1.19
82-2175,OjPGqZ,fROuCB,1995-07-22,1.34
55-8645,fdplCy,YrZFwU,1995-08-18,0.91
69-0496,MYnShN,qgAYYy,1998-02-24,4.42
88-7005,SMsBKP,qyHhRp,1993-12-19,2.04
47-8345,CdmIag,zStwJb,1998-03-10,4.67
61-4368,UIBvNr,AGbBGd,1994-10-22,4.61
94-0868,hJHbmi,gwzeUM,1994-12-17,1.28
64-4222,HznpIz,cotPTz,1999-02-28,2.73
92-4285,xPCJMw,QnRFKj,1992-10-20,2.93
86-1036,RzQJCD,jVhINn,1990-01-11,3.00
61-7784,EBxBfZ,HqvwUm,2000-01-08,4.41
54-6371,LuObkE,NwnzHF,1991-02-16,1.60
79-7460,CkTCZf,muoXIi,2000-01-24,3.91
73-1950,cqDXZp,LpoKWP,1994-12-15,2.30
95-1136,sopGtB,HvZyNM,1994-12-11,4.71
79-0146,ySauFJ,Kmagtm,1990-06-25,3.00
59-7168,YXnphN,VSsawh,1990-10-12,4.45
89-5552,IIhueh,PJOkFY,1990-04-29,0.90
64-5558,zfTLif,DqcGpb,1991-04-15,2.22
61-3313,SwAcmF,dokqWt,1997-07-12,4.32
81-0950,MAPNeq,SKXRcT,2000-11-05,3.07
71-9098,ZAhTfM,QOrsRn,1996-08-10,2.63
68-9363,sebtur,IOWitP,1999-11-16,2.02
83-6128,LrFyHT,djLlgl,1994-11-16,1.96
56-4258,PQdOSm,ODhsJx,1995-12-05,4.09
81-1986,riZNbk,cTaFZM,1992-09-01,4.40
55-1910,Ywwulz,smTOPA,1998-05-03,2.56
64-1980,jNeBQw,CNviTu,1990-10-04,3.31
69-7460,KOVotR,QXKagH,1995-02-15,4.94
57-3505,yjQxxt,FPTDEi,1991-12-16,2.14
79-9733,fDMtvu,IvALje,1999-11-05,3.71
85-6628,zRjOmk,fSOxMZ,2000-08-08,1.52
71-6227,SuxnXy,YOXjhv,1996-08-03,3.99
63-8146,YTVaME,zZowCh,1995-08-06,3.11
60-0778,MDndYc,CdbnnA,1994-11-03,3.03
52-2110,gjihbW,UbeoxX,1990-02-08,2.53
67-4630,SXfbjG,dsSBnL,1990-07-24,3.45
59-2811,icctNA,futalW,1994-09-07,1.66
89-3297,lNGBrR,ENghNk,1990-05-13,0.88
53-6245,eYDQaf,QpjInS,1993-12-30,2.59
98-4137,tWBOqp,DUlYUR,1997-03-02,1.96
71-8638,ixiNyP,oVlZOI,1990-06-08,4.35
79-0529,MtlVmR,wUgKGn,1991-03-19,1.99
53-2178,UwjVay,NMasco,1998-10-22,3.29
88-3847,KfPBrC,wprydY,1997-09-01,1.13
50-2311,knCLgd,EFSDzl,1995-02-27,4.80
62-2853,JsUMeI,TPLKCh,1998-08-12,4.27
57-0043,nQbjJH,OFeYSe,1999-01-11,2.23
99-1398,Nkvjnp,BwtRmG,2000-11-06,3.30
68-6935,mrtiMW,xLkiXZ,1997-07-24,4.42
61-2648,zJecxw,ciXRNi,1992-09-04,2.12
85-6168,rDwaci,ZzwtJv,2000-08-26,4.23
99-6642,DXKBbw,GiDsMW,1991-12-10,3.23
58-3772,aqQuUU,WNIGqm,1993-02-27,0.76
91-4231,QXaUig,hqDdWK,2000-08-08,3.22
55-9295,RrYLSX,puNwSz,1998-12-23,0.88
66-6744,XTUPDi,XzZOiF,1995-04-27,3.19
48-5603,qkiEao,QSyMLG,1995-05-21,1.88
68-3378,RUyFbT,UODVRW,1991-03-15,4.31
87-3808,AVowTk,MFHyIY,1995-09-29,3.92
62-7763,XZBFnI,GUNxxI,1994-09-01,4.40
53-6915,SUghif,OrclKG,1992-11-21,2.51
84-6891,mOHFQU,snCwfC,1997-10-15,2.32
84-1268,OwFEMT,rGCrIA,1998-09-13,3.28
43-8635,iefcuv,JAelph,1993-03-18,4.28
69-5028,Cfhccj,yeWGqq,1998-11-17,1.09
55-3479,OrUYZX,PlSOAu,1994-07-10,1.56
77-5012,lRiBID,yjpFoR,1999-07-24,0.73
96-6674,RnEmMO,xxoyUP,1993-07-14,1.83
54-4333,lmDDrU,CWcJpC,1990-02-24,4.88
63-2846,KBmyqR,taWdmo,1998-02-25,3.20
99-9187,oFzBSC,DywOdN,1997-09-29,1.86
91-6033,PQWVMn,vIYpMk,1994-03-17,2.67
58-9717,OZGKHZ,dMXqsI,1990-03-25,2.00
44-8486,mpgOtL,FwPJbs,1994-08-01,1.29
69-5381,ZHtZDM,tTDydv,1999-04-04,2.47
48-7552,ouMzwd,tHYrvY,1991-06-23,1.08
48-6098,xAtlwi,olqqqH,1998-04-01,3.70
68-8079,QRCtmN,FHsqYv,1996-11-29,4.69
51-2999,wKlNUs,iXFozk,1991-12-11,3.96
83-7565,xfdyyi,BMQDaG,1992-10-01,3.55
64-3742,rcCKUO,VpNZqW,1995-01-08,3.89
92-5049,YsxfxK,NXTMnr,1990-08-13,3.07
76-6535,LvcKTv,yVIjDv,1992-11-09,1.23
58-6402,LhMPYq,yLInSN,1993-02-22,3.39
67-3911,XhsaVf,GQzgmt,1999-03-30,2.10
94-1381,KzcrAu,oIsCaE,1995-07-26,4.75
88-3601,nxhAQu,sTrban,1991-11-07,1.85
75-1058,TOJPXt,wYElLp,1998-07-26,2.23
76-3693,rWXGuL,VIBFyy,1995-12-07,1.75
56-3462,ReRUmv,lLGdGT,1998-05-03,3.28
71-9570,vjgzJm,wTTmgb,1997-01-21,0.90
75-6415,tFCSMG,ItlbSF,1991-12-25,4.17
83-6481,greJUW,IByYkv,1997-04-13,2.31
84-7593,URXPvP,FFXfpH,1996-12-14,4.54
89-3618,NrivvM,OCxVPi,1992-09-20,1.02
48-7317,yhzgMX,kkAwwv,2000-04-14,4.31
95-2457,lEOnDQ,JsyWTN,1997-10-22,0.86
85-6068,fIdSJS,pPALPz,1992-06-06,3.48
78-1641,LZPOfA,nVkxKI,1993-09-24,4.37
71-7571,HvzvnT,LvbdgX,1995-02-03,1.53
61-6256,LkJZCw,ZwAXRx,1990-03-17,1.43
56-9296,NbKxkF,NEJcIa,2000-07-01,1.44
73-8886,QPrZva,HxRZze,1990-08-01,3.22
60-6874,uynKLv,GHfaFL,1998-02-24,1.10
91-9101,OcXvwn,STXKEb,1990-03-01,4.47
77-6054,TOCCiF,MWVOUS,1993-07-18,4.97
84-4683,IRUYMz,DcRxSj,1991-11-29,1.36
95-6247,bSyrLq,iBjhhK,1992-12-01,0.89
74-8562,wORCkZ,jbjXDE,1996-08-23,2.90
61-6214,AUIwyz,rxQGZq,1995-01-23,2.87
85-6084,ujSjCY,WdxPOY,1994-08-06,3.37
53-7854,VvHbDA,HMXcqy,1992-04-21,4.95
96-0609,hUJlHi,pKqQpD,1999-11-13,2.64
90-4958,lkZFYU,nDCKWv,1996-06-14,3.50
47-7961,JUVyRg,qGPbLN,1997-12-21,1.61
66-0822,dLWMXn,CQSyyY,1994-06-19,3.84
57-3170,aafzZk,HuqaLO,1999-08-19,2.61
85-0570,vqINTm,xTzpzW,1994-07-27,1.63
64-4223,efjclM,ugTRRe,1999-05-11,1.27
98-9355,dAIygq,wjnlSq,1993-11-02,3.80
94-4092,TjDrJE,VLrYNd,1994-12-24,2.36
61-7543,LNsODm,WXKWMJ,1991-07-28,3.01
92-8414,MolFTu,mtQvUQ,1993-12-31,1.15
88-0916,fdASTn,YmmrBc,1991-05-12,1.30
69-9131,fUfCFo,UkDWMU,1991-05-21,2.38
69-5034,pcWNgx,KQCCDp,1990-04-16,2.15
52-7576,CAxhxO,LqnKjX,1991-03-01,2.51
69-1547,DYRBiz,ywsLeq,1993-02-14,1.67
87-9145,XfhYeI,DmVuUo,1991-03-19,3.55
77-1620,AOUpaM,sYWYaf,1992-10-29,1.69
99-2579,xXMXwf,oYRlGa,1996-10-23,1.38
69-0748,TJWDwJ,oGdGAJ,1999-04-12,4.36
76-8308,NFSGok,qLaBnt,1990-11-06,2.44
44-9157,XsMGly,lVtxsh,1998-09-13,4.53
45-0832,uwNBcy,YpFOkO,1994-01-21,1.56
60-5293,zZSBOm,IReweN,1994-04-13,2.23
81-8471,SKAjQF,vMTriN,1999-06-09,1.66
68-0233,FMpjXU,jwuVHC,1992-05-18,3.86
60-5659,rQXSUN,vloaYZ,2000-05-15,2.26
57-7796,SHnsrS,avzesc,1997-10-26,1.20
63-6349,aqEjLV,UmPxdf,1999-08-28,4.59
85-7467,GMOjSK,EgGAuB,1993-09-24,2.65
78-7754,BSJAHC,llWuuN,1990-11-23,2.02
76-5652,pieJpP,NqJqiv,1995-09-14,3.93
89-7267,GzLVan,MAZGtr,1998-04-20,3.95
44-1484,ZHkhCG,XGlpQy,1991-05-12,4.79
81-7323,ZuiAvO,etWwvA,1997-07-27,2.85
63-1780,FUAhRQ,gwskcq,1991-05-05,2.79
95-0450,IwgrhV,mflsEN,1997-04-16,1.81
63-7214,ZCOYjR,eWzTES,1996-08-24,3.58
74-1036,sPqYaT,buGvfn,1998-06-18,4.25
55-1937,wFPPat,zIDmlL,1991-03-12,2.62
57-0271,OrqebN,LUqdqV,1996-05-25,3.91
81-6556,WHUbJA,DfHLda,1991-02-20,3.30
51-8643,dqAuBP,eRGVFY,1990-01-02,3.08
92-2355,zIBVys,tPdBYI,1996-12-20,4.90
92-8037,rInaTx,FdhWRi,1994-10-30,2.18
78-4554,jBgFEm,quptPw,1994-10-03,3.11
47-7223,GfRDxn,DpgfJK,1997-04-07,0.85
63-7506,WRsSsy,sFgfwA,2000-06-13,3.95
58-5179,KnqQuo,znGSBr,1997-09-31,4.90
52-0945,KwpBVV,ULMuGu,1993-10-26,2.26
51-5565,BDDBUD,rfWMLC,1994-12-23,2.66
50-7350,mrIqJb,WWcVDG,1992-02-05,1.00
86-4570,GYsNjs,bvEiCz,1992-06-23,2.31
86-5730,KeqaqV,AjQqXi,1991-03-07,1.19
46-7530,QkGEfT,SsiktR,1995-01-30,0.81
53-3033,iFCUtZ,yUZaum,2000-02-26,4.54
85-2889,QZvBuU,AtkBfV,1999-07-29,4.68
45-2358,ssmmbs,WqvZCZ,1995-09-23,4.92
52-0425,QoFBba,sJaudg,1996-07-03,2.16
69-4931,aSzjNp,TZsueE,1996-10-24,4.99
66-2298,CrwINl,sCLUHr,1997-04-15,1.97
80-5723,pFNHPt,ACstNk,1991-02-15,4.77
44-7024,STtGAZ,dUdnpw,1998-02-18,2.01
74-7940,laTNHo,JeQRtO,2000-12-11,4.77
57-0784,AwOKCd,xexivC,1990-10-23,4.97
51-7661,DuFVbY,carTAr,2000-08-31,0.79
70-5920,WWQffO,SEdUPA,1990-03-15,2.12
71-4322,QtPSZe,oJXRxg,1994-02-20,3.15
58-5550,KwoBvw,RBKpTQ,1991-12-14,0.88
81-5017,xbXhmm,BwmGhA,1990-09-26,4.14
96-0719,PyuohO,rHgDBe,2000-06-27,3.25
79-2695,WOcDwa,kdvglJ,2000-03-30,2.33
79-0272,dyEoRL,bwSIEA,1993-06-30,2.37
50-5623,fiVeSc,sRGIWr,1992-08-23,3.85
91-5947,VdriNB,lWbDbo,1991-12-11,1.46
46-8275,UfWeCp,odKxIi,1999-08-29,3.78
96-9920,uZwwpL,nOrMaQ,1994-08-28,3.07
74-5584,XFwEXl,gvqUkl,1995-10-02,4.50
69-2796,nZcHvU,MuqHng,1991-08-13,2.40
62-5482,FPiVOs,uYTdqi,1992-04-24,3.38
78-6319,AEbANY,ejAiRq,2000-06-04,3.81
70-2546,NPHCKh,sSlpRU,1990-02-02,2.58
92-5609,NCuKcD,rOSThj,1998-12-26,4.77
55-0862,GwDkEK,QeUVIY,1991-03-07,0.93
90-4951,cwxsij,lEBYjz,1997-03-08,1.77
59-7302,BSUHFJ,fYJHne,1993-11-12,2.50
91-7694,ZfZmKK,DggNoH,1992-11-15,2.21
68-8667,FTmxKW,svFZrA,1994-10-22,1.45
92-6768,yoSXKj,gkVwzp,1994-10-17,4.19
96-4663,pLEnwm,CkkUDT,1990-10-06,3.13
69-7582,DdCiBn,mytIgi,1999-06-03,1.58
92-7710,aFkeTM,gEdiAy,1995-10-10,4.65
79-4609,foESfD,IIoHNG,2000-05-05,1.71
79-9615,EFLaLL,JSwIFW,1990-07-29,2.50
82-0786,nKlCVZ,sbuykJ,1994-07-14,1.05
77-9609,ypYjfE,VxNUxN,1993-10-05,2.62
89-9105,ILCZfV,OlZnHj,1993-04-13,1.27
99-0458,cDlpJz,CpxsLv,1996-08-29,2.91
50-0543,kOCUOM,xkrHxG,1990-05-25,0.83
58-9115,uwHQau,UofSms,1995-06-18,2.17
66-8130,KhFAuA,RQYeCc,1992-11-23,4.69
69-3892,sfquOB,pZEloS,1993-02-26,2.33
46-5440,wSZGYU,zvnpQY,1999-11-13,1.03
85-1654,xKJKLi,pqxndw,1999-03-29,1.84
64-7421,ZbyzIz,mdFgzw,1992-04-09,1.41
85-3365,dVRlTA,wxPfEk,1998-11-16,3.27
54-1260,soNFze,BzklRW,1997-11-06,4.93
48-4815,VOIjYN,HfbNPx,2000-03-18,4.54
53-6193,wDUVtL,CUjsKD,1991-05-15,3.33
65-5451,cagRgx,YFBYFf,1995-06-22,2.25
51-2836,isNofL,SRFooD,1999-08-11,2.82
62-2124,HMKVZd,HomgXK,1992-09-19,4.85
86-6941,GnzbEA,yjICGX,2000-04-01,3.87
76-2227,dQIqyB,gYHOpB,1994-09-13,4.46
85-8916,Ubowkj,nytaWq,1998-07-06,2.36
59-7820,JaptCp,xlfiHB,1999-02-02,4.47
56-7410,PJCwtj,jmIyxD,1993-01-24,3.59
63-0433,VtFcvJ,TDBodj,1997-04-21,4.70
81-9347,aKKxNT,HqHTQA,1994-08-18,1.06
93-2762,CYdBHx,aiGHSK,2000-06-29,2.81
96-7347,HvvwoC,ujvHKJ,1994-11-12,4.58
57-6037,RFeeLH,moYHck,1999-07-01,0.76
97-9184,cnLcxw,uSDubw,1992-03-13,4.75
98-6513,IoXisB,yZQANo,1996-01-09,3.73
52-9871,hZLBNq,YwIHov,1998-11-24,3.67
98-9382,WQBmxF,WnlivW,1998-03-09,4.95
44-7812,qlwHQN,iOFAdr,1997-12-07,0.80
68-4568,PXmnSx,jwggFO,1992-09-11,3.19
48-2160,IEQKkw,ZlYNlR,1995-12-31,3.95
91-9518,pyEbQO,eWoLpA,1990-04-19,3.50
49-7998,qfAoaR,StWFLh,1999-04-01,4.62
72-2844,coXSYm,IvyHQm,1993-02-14,1.36
82-3856,KYyWEP,FVHZha,1994-05-19,2.95
86-4783,uPVyCV,jQnkwo,2000-03-17,3.61
86-3031,ZLWkLE,nMzTTS,2000-08-21,1.90
51-4129,RpVeIu,PClPIx,1992-10-30,3.68
53-9671,CdLZTR,lTYTxE,1992-01-18,3.39
74-4851,sUdxpB,IRgCzo,1996-05-13,4.30
78-2603,zRBFfk,BemrxC,1999-04-07,0.75
53-4790,QACUrY,FWRRtK,2000-09-02,2.50
45-3156,KNDStS,irkjZW,1994-05-11,0.80
96-0180,qxsbCD,BhMFzN,1994-01-07,2.39
98-4389,VMlFWW,siBFap,1998-01-07,3.28
69-0778,tvnwif,igtzGr,1992-09-01,3.23
72-1573,MkJypd,IxoQKW,1997-01-09,2.03
78-7138,UQZCrh,lpMXdR,1995-06-27,4.81
58-3659,ZUmUbp,oUMNOC,1998-07-12,3.14
